0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.016731804236769676,6.579358233357521e-14,0.002777921734377742,0.0,0.0013595729833468795,0.0,0.0768590047955513,0.0,0.0
0.5121675133705139,0.35351306200027466,0.5379989147186279,0.5362526178359985,0.16091912984848022,0.37952882051467896,0.006349199917167425,0.5303828120231628,0.003964404575526714,0.16091912984848022
0.6866642236709595,0.5815405249595642,0.6876140832901001,0.6860759854316711,0.514622151851654,0.5453592538833618,0.042520586401224136,0.6807376742362976,0.055733609944581985,0.514622151851654
0.4418639838695526,0.6219320297241211,0.7432854771614075,0.7431514859199524,0.5834745168685913,0.6949674487113953,0.14471404254436493,0.7392730116844177,0.09709092974662781,0.5834745168685913
0.5444948077201843,0.59499591588974,0.7629456520080566,0.7632027268409729,0.4818181097507477,0.7273107767105103,0.15833429992198944,0.5978891253471375,0.3059091866016388,0.4818181097507477
0.6259504556655884,0.6304435729980469,0.7612120509147644,0.7598463296890259,0.6163203120231628,0.7296567559242249,0.22763405740261078,0.6679677963256836,0.1818045824766159,0.6163203120231628
0.4834733009338379,0.49348053336143494,0.735102653503418,0.7266425490379333,0.609030544757843,0.698006808757782,0.036478083580732346,0.6322680711746216,0.3004873991012573,0.609030544757843
0.673336386680603,0.3635716140270233,0.6654918193817139,0.6312670111656189,0.126623272895813,0.6034585237503052,0.6721886396408081,0.5284016132354736,0.6753112077713013,0.126623272895813
0.4597325325012207,0.09991126507520676,0.46577587723731995,0.34863656759262085,0.19955718517303467,0.22508399188518524,0.48090994358062744,0.33760979771614075,0.4792115092277527,0.19955718517303467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13990432024002075,0.000541265937499702,0.12478408217430115,0.08958358317613602,0.1531495898962021,0.0,0.1466163694858551,0.0,0.08958358317613602
0.17256399989128113,0.5888365507125854,0.1333484649658203,0.582489550113678,0.5695193409919739,0.614943265914917,0.02244642749428749,0.6007189154624939,0.12406890094280243,0.5695193409919739
0.6300210356712341,0.6986873745918274,0.15617144107818604,0.6968561410903931,0.6955679059028625,0.7369202971458435,0.021657969802618027,0.7112575173377991,0.0340045690536499,0.6955679059028625
0.7430817484855652,0.7427070140838623,0.5796593427658081,0.7620332837104797,0.7406600713729858,0.7838678956031799,0.11644479632377625,0.7550109624862671,0.273083359003067,0.7406600713729858
0.17045961320400238,0.7566137909889221,0.7762618064880371,0.783785343170166,0.7587112784385681,0.8015334010124207,0.0469413585960865,0.770240068435669,0.09456182271242142,0.7587112784385681
0.5261173844337463,0.6015515327453613,0.417047917842865,0.7805964946746826,0.7484437823295593,0.7931899428367615,0.15756522119045258,0.7643803358078003,0.7839213609695435,0.7484437823295593
0.3527579605579376,0.47584056854248047,0.5680065751075745,0.7491331696510315,0.6023281812667847,0.7526082396507263,0.3603954017162323,0.5581915974617004,0.7741580605506897,0.6023281812667847
0.699123740196228,0.37272417545318604,0.27421653270721436,0.6759912371635437,0.5768942832946777,0.6460738182067871,0.20630517601966858,0.11803986877202988,0.7072686553001404,0.5768942832946777
0.5015942454338074,0.4661654233932495,0.4755038321018219,0.4121797978878021,0.36966559290885925,0.24620245397090912,0.0018914468819275498,0.4613684415817261,0.5293971300125122,0.36966559290885925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15837258100509644,0.1485472321510315,0.0028966707177460194,0.1159491166472435,0.00043808462214656174,0.0,0.1564452201128006,0.0,0.1159491166472435
0.6000577807426453,0.6367496252059937,0.6311051249504089,0.6166471838951111,0.6129575371742249,0.2033562958240509,0.05412446707487106,0.6345840692520142,0.5768026113510132,0.6129575371742249
0.7400084733963013,0.7466620206832886,0.7521467208862305,0.7308152318000793,0.731153130531311,0.6145657896995544,0.7100982069969177,0.7508012056350708,0.7245820164680481,0.731153130531311
0.7408350110054016,0.7887368202209473,0.7939959764480591,0.7748313546180725,0.772672176361084,0.6312389373779297,0.27356451749801636,0.7913812398910522,0.2931121587753296,0.772672176361084
0.749051034450531,0.7953770160675049,0.8001406788825989,0.7836453914642334,0.7781463265419006,0.7738491296768188,0.7583780884742737,0.8008657097816467,0.7690406441688538,0.7781463265419006
0.7745928168296814,0.7813246250152588,0.7875708341598511,0.7709054350852966,0.7600967884063721,0.7619168162345886,0.17515212297439575,0.7894281148910522,0.32159703969955444,0.7600967884063721
0.7391245365142822,0.7473890781402588,0.7524709105491638,0.7302685976028442,0.7368919849395752,0.4825587570667267,0.10380972921848297,0.7559647560119629,0.12075332552194595,0.7368919849395752
0.1802680492401123,0.6659964919090271,0.6665599346160889,0.632861852645874,0.6547166705131531,0.6206425428390503,0.19720135629177094,0.6727959513664246,0.3294065594673157,0.6547166705131531
0.21286790072917938,0.48516714572906494,0.4706365764141083,0.3729650378227234,0.4591057598590851,0.2507610023021698,0.18513861298561096,0.482433944940567,0.19855043292045593,0.4591057598590851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07276779413223267,0.0,0.0,0.05380748584866524,0.0,0.0,0.07397696375846863,0.0,0.05380748584866524
0.3700060248374939,0.5188551545143127,0.002124945167452097,0.019843682646751404,0.5076940655708313,0.024435242637991905,0.3033383786678314,0.19421114027500153,0.3900383710861206,0.5076940655708313
0.09270172566175461,0.6049266457557678,0.09049706161022186,0.3618016242980957,0.649592399597168,0.1750413179397583,0.3189464211463928,0.6612844467163086,0.01580878347158432,0.649592399597168
0.22979450225830078,0.6436970829963684,0.17808406054973602,0.047918930649757385,0.7079079151153564,0.5083208680152893,0.19508543610572815,0.7207569479942322,0.1432906985282898,0.7079079151153564
0.46845686435699463,0.7321814894676208,0.1989399641752243,0.1732313185930252,0.330264687538147,0.4912853240966797,0.02206486091017723,0.7397541999816895,0.10510114580392838,0.330264687538147
0.18335473537445068,0.7211267352104187,0.5026758909225464,0.2577824294567108,0.7133951783180237,0.6664377450942993,0.08972487598657608,0.7299711108207703,0.022169891744852066,0.7133951783180237
0.13218532502651215,0.2740522027015686,0.5179687142372131,0.36095160245895386,0.49767082929611206,0.5441523790359497,0.016212942078709602,0.08672105520963669,0.017184976488351822,0.49767082929611206
0.1479436755180359,0.13474515080451965,0.04467802867293358,0.5204384922981262,0.5871409177780151,0.268155038356781,0.00848808791488409,0.20956793427467346,0.005390399135649204,0.5871409177780151
0.0980636477470398,0.05443115532398224,0.09272784739732742,0.25263792276382446,0.40625303983688354,0.16055268049240112,0.005158159416168928,0.02311721071600914,0.001969581237062812,0.40625303983688354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06644118577241898,0.07150737941265106,0.09341266751289368,2.7177153756607897e-14,0.07608247548341751,0.0,0.07669875025749207,0.0,2.7177153756607897e-14
0.07724396139383316,0.5128234028816223,0.5308735370635986,0.5438437461853027,0.09720412641763687,0.552712619304657,0.05190218985080719,0.5302259922027588,0.5140494704246521,0.09720412641763687
0.26837995648384094,0.6569856405258179,0.412690132856369,0.6857996582984924,0.4394582509994507,0.5144162178039551,0.11338044703006744,0.671096920967102,0.6716201901435852,0.4394582509994507
0.28216129541397095,0.7208018898963928,0.7423568367958069,0.7333850264549255,0.491186261177063,0.48088935017585754,0.7304049730300903,0.7310925722122192,0.7353694438934326,0.491186261177063
0.48394516110420227,0.7343844175338745,0.7623645663261414,0.7581868171691895,0.7396813631057739,0.7639137506484985,0.7549799680709839,0.7496054768562317,0.7569589614868164,0.7396813631057739
0.7227030992507935,0.7371862530708313,0.7651638388633728,0.7586254477500916,0.5515764355659485,0.7591061592102051,0.7530103325843811,0.7480893731117249,0.7569082975387573,0.5515764355659485
0.7294946908950806,0.6482365131378174,0.7380935549736023,0.7324374914169312,0.5858216881752014,0.7226336002349854,0.7265307307243347,0.7231066823005676,0.728495717048645,0.5858216881752014
0.6624660491943359,0.5331579446792603,0.5271382331848145,0.652762770652771,0.5123171210289001,0.6304003000259399,0.6634648442268372,3.68082924166388e-13,0.6645295023918152,0.5123171210289001
0.4880038797855377,0.5023340582847595,0.329104483127594,0.41499948501586914,0.508226215839386,0.3043578565120697,0.508933961391449,0.48954135179519653,0.01281994953751564,0.508226215839386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.012034351006150246,0.0,0.0005916351219639182,0.0,1.3050203051534481e-06,0.0,0.0,0.0,0.0
0.3574816584587097,0.40690648555755615,0.43065255880355835,0.019365405663847923,0.39734697341918945,0.08938705921173096,0.2515278160572052,0.42785313725471497,0.032238539308309555,0.39734697341918945
0.3430633544921875,0.5841014981269836,0.6047074794769287,0.0510568805038929,0.5878416895866394,0.6260440349578857,0.051206789910793304,0.590509295463562,0.11074671149253845,0.5878416895866394
0.20052942633628845,0.670379638671875,0.6920220851898193,0.3506288230419159,0.5209529399871826,0.32135552167892456,0.6148139834403992,0.682869017124176,0.29028505086898804,0.5209529399871826
0.21236343681812286,0.7003647089004517,0.7132760286331177,0.08831721544265747,0.7040624618530273,0.17515389621257782,0.11450032144784927,0.7081639170646667,0.3140663802623749,0.7040624618530273
0.08585377782583237,0.7021839022636414,0.7011739611625671,0.6844137907028198,0.7041929960250854,0.5408836007118225,0.11622538417577744,0.7048742771148682,0.22831103205680847,0.7041929960250854
0.07209841907024384,0.6752758026123047,0.664647102355957,0.6560618877410889,0.6795401573181152,0.4061328172683716,0.2686668038368225,0.6703604459762573,0.2631376385688782,0.6795401573181152
0.06536433845758438,0.5986655354499817,0.574965238571167,0.5592944622039795,0.606243371963501,0.5077477097511292,0.027885500341653824,0.5854499936103821,0.052931319922208786,0.606243371963501
0.11906886845827103,0.4215410649776459,0.3747817277908325,0.30509257316589355,0.4375329315662384,0.19721893966197968,0.010130003094673157,0.3919035792350769,0.005772778298705816,0.4375329315662384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
